 sid  | stid | category | ord | mh | fh 
 7176 |   23 | HOP      |  13 |  1 |  0
 7176 |   23 | HOP      |  14 |  0 |  0
 7181 |   23 | HOP      |   0 |  0 |  0
 7181 |   23 | HOP      |   1 |  0 |  0
 7181 |   23 | HOP      |   2 |  0 |  0
 7181 |   23 | HOP      |   3 |  0 |  0
 7181 |   23 | HOP      |   4 |  0 |  0
 7181 |   23 | HOP      |   5 |  0 |  0
 7181 |   23 | HOP      |   6 |  0 |  0
 7181 |   23 | HOP      |   7 |  0 |  0
 7181 |   23 | HOP      |   8 |  1 |  0
 7181 |   23 | HOP      |   9 |  1 |  0
 7181 |   23 | HOP      |  10 |  0 |  0
 7181 |   23 | HOP      |  11 |  0 |  1
 7181 |   23 | HOP      |  12 |  1 |  1
 7181 |   23 | HOP      |  13 |  0 |  0
 7181 |   23 | HOP      |  14 |  1 |  0
 7186 |   23 | HOP      |   0 |  0 |  0
 7186 |   23 | HOP      |   1 |  1 |  0
 7186 |   23 | HOP      |   2 |  0 |  0
 7186 |   23 | HOP      |   3 |  0 |  0
 7186 |   23 | HOP      |   4 |  0 |  0
 7186 |   23 | HOP      |   5 |  0 |  0
 7186 |   23 | HOP      |   6 |  0 |  0
 7186 |   23 | HOP      |   7 |  2 |  0
 7186 |   23 | HOP      |   8 |  1 |  0
 7186 |   23 | HOP      |   9 |  0 |  0
 7186 |   23 | HOP      |  10 |  0 |  0
 7186 |   23 | HOP      |  11 |  1 |  0
 7186 |   23 | HOP      |  12 |  1 |  0
 7191 |   23 | HOP      |   0 |  1 |  0
 7191 |   23 | HOP      |   1 |  1 |  0
 7191 |   23 | HOP      |   2 |  2 |  0
 7191 |   23 | HOP      |   3 |  1 |  0
 7196 |   23 | HOP      |   0 |  2 |  0
 7196 |   23 | HOP      |   1 |  3 |  0
 7196 |   23 | HOP      |   2 |  2 |  0
 7201 |   23 | HOP      |   0 |  0 |  0
 7201 |   23 | HOP      |   1 |  0 |  0
 7201 |   23 | HOP      |   2 |  0 |  0
 7201 |   23 | HOP      |   3 |  1 |  0
 7201 |   23 | HOP      |   4 |  3 |  0
 7201 |   23 | HOP      |   5 |  0 |  0
 7201 |   23 | HOP      |   6 |  0 |  0
 7201 |   23 | HOP      |   7 |  0 |  0
 7201 |   23 | HOP      |   8 |  1 |  0
 7201 |   23 | HOP      |   9 |  0 |  0
 7205 |   23 | HOP      |   0 |  0 |  0
 7205 |   23 | HOP      |   1 |  0 |  0
 7205 |   23 | HOP      |   2 |  0 |  0
 7205 |   23 | HOP      |   3 |  0 |  0
 7205 |   23 | HOP      |   4 |  0 |  0
 7205 |   23 | HOP      |   5 |  0 |  0
 7213 |   23 | HOP      |   0 |  0 |  0
 7213 |   23 | HOP      |   1 |  0 |  0
 7213 |   23 | HOP      |   2 |  1 |  0
 7213 |   23 | HOP      |   3 |  1 |  0
 7213 |   23 | HOP      |   4 |  0 |  1
 7213 |   23 | HOP      |   5 |  2 |  0
 7213 |   23 | HOP      |   6 |  2 |  0
 7218 |   23 | HOP      |   0 |  3 |  0
 7218 |   23 | HOP      |   1 |  1 |  0
 7221 |   23 | HOP      |   0 |  2 |  0
 7227 |   23 | HOP      |   0 |  3 |  0
 7227 |   23 | HOP      |   1 |  0 |  0
 7227 |   23 | HOP      |   2 |  1 |  0
 7227 |   23 | HOP      |   3 |  0 |  0
 7227 |   23 | HOP      |   4 |  0 |  0
 7233 |   23 | HOP      |   0 |  0 |  0
 7233 |   23 | HOP      |   1 |  0 |  0
 7233 |   23 | HOP      |   2 |  0 |  0
 7233 |   23 | HOP      |   3 |  0 |  0
 7233 |   23 | HOP      |   4 |  0 |  0
 7233 |   23 | HOP      |   5 |  0 |  0
 7233 |   23 | HOP      |   6 |  0 |  0
 7233 |   23 | HOP      |   7 |  0 |  0
 7233 |   23 | HOP      |   8 |  1 |  0
 7233 |   23 | HOP      |   9 |  0 |  0
 7238 |   23 | HOP      |   0 |  9 |  1
 7238 |   23 | HOP      |   1 | 10 |  2
 7242 |   23 | HOP      |   0 |  2 |  0
 7248 |   23 | HOP      |   0 |  3 |  0
 7248 |   23 | HOP      |   1 |  0 |  0
 7254 |   23 | HOP      |   0 |  4 |  0
 7254 |   23 | HOP      |   1 |  2 |  0
 7254 |   23 | HOP      |   2 |  0 |  0
 7254 |   23 | HOP      |   3 |  0 |  0
 7260 |   23 | HOP      |   0 |  0 |  0
 7260 |   23 | HOP      |   1 |  0 |  1
 7260 |   23 | HOP      |   2 |  1 |  0
 7260 |   23 | HOP      |   3 |  0 |  0
 7260 |   23 | HOP      |   4 |  1 |  0
 7260 |   23 | HOP      |   5 |  1 |  0
 7260 |   23 | HOP      |   6 |  1 |  2
 7260 |   23 | HOP      |   7 |  0 |  0
 7260 |   23 | HOP      |   8 |  0 |  0
 7280 |   23 | HOP      |   0 |  0 |  0
 7280 |   23 | HOP      |   1 |  1 |  0
 7278 |   23 | HOP      |   0 |  0 |  0
 7280 |   23 | HOP      |   2 |  0 |  0
 7280 |   23 | HOP      |   3 |  0 |  0
 7278 |   23 | HOP      |   1 |  0 |  0
 7280 |   23 | HOP      |   4 |  1 |  0
 7280 |   23 | HOP      |   5 |  0 |  0
 7278 |   23 | HOP      |   2 |  0 |  0
 7280 |   23 | HOP      |   6 |  1 |  0
 7280 |   23 | HOP      |   7 |  0 |  0
 7278 |   23 | HOP      |   3 |  0 |  0
 7278 |   23 | HOP      |   4 |  0 |  0
 7278 |   23 | HOP      |   5 |  0 |  0
 7278 |   23 | HOP      |   6 |  0 |  0
 7278 |   23 | HOP      |   7 |  0 |  0
 7278 |   23 | HOP      |   8 |  1 |  0
 7278 |   23 | HOP      |   9 |  0 |  0
 7278 |   23 | HOP      |  10 |  1 |  0
 7278 |   23 | HOP      |  11 |  0 |  0
 7278 |   23 | HOP      |  12 |  0 |  0
 7278 |   23 | HOP      |  13 |  0 |  0
 7289 |   23 | HOP      |   0 |  0 |  0
 7287 |   23 | HOP      |   0 |  0 |  1
 7289 |   23 | HOP      |   1 |  0 |  0
 7289 |   23 | HOP      |   2 |  0 |  0
 7287 |   23 | HOP      |   1 |  0 |  0
 7289 |   23 | HOP      |   3 |  0 |  0
 7287 |   23 | HOP      |   2 |  0 |  0
 7288 |   23 | HOP      |   0 |  1 |  0
 7289 |   23 | HOP      |   4 |  0 |  0
 7289 |   23 | HOP      |   5 |  1 |  0
 7287 |   23 | HOP      |   3 |  0 |  0
 7288 |   23 | HOP      |   1 |  0 |  0
 7289 |   23 | HOP      |   6 |  0 |  0
 7289 |   23 | HOP      |   7 |  0 |  0
 7287 |   23 | HOP      |   4 |  0 |  0
 7288 |   23 | HOP      |   2 |  0 |  0
 7289 |   23 | HOP      |   8 |  1 |  1
 7289 |   23 | HOP      |   9 |  0 |  0
 7286 |   23 | HOP      |   0 |  0 |  0
 7288 |   23 | HOP      |   3 |  0 |  0
 7287 |   23 | HOP      |   5 |  0 |  1
 7289 |   23 | HOP      |  10 |  0 |  0
 7286 |   23 | HOP      |   1 |  0 |  0
 7289 |   23 | HOP      |  11 |  0 |  0
 7288 |   23 | HOP      |   4 |  0 |  0
 7287 |   23 | HOP      |   6 |  0 |  0
 7289 |   23 | HOP      |  12 |  0 |  0
 7286 |   23 | HOP      |   2 |  0 |  0
 7289 |   23 | HOP      |  13 |  0 |  0
 7289 |   23 | HOP      |  14 |  0 |  0
 7287 |   23 | HOP      |   7 |  0 |  0
 7286 |   23 | HOP      |   3 |  0 |  0
 7288 |   23 | HOP      |   5 |  0 |  0
 7287 |   23 | HOP      |   8 |  0 |  0
 7286 |   23 | HOP      |   4 |  0 |  0
 7288 |   23 | HOP      |   6 |  0 |  0
 7287 |   23 | HOP      |   9 |  1 |  0
 7286 |   23 | HOP      |   5 |  0 |  0
 7288 |   23 | HOP      |   7 |  0 |  0
 7287 |   23 | HOP      |  10 |  0 |  0
 7286 |   23 | HOP      |   6 |  0 |  0
 7288 |   23 | HOP      |   8 |  0 |  0
 7287 |   23 | HOP      |  11 |  0 |  0
 7288 |   23 | HOP      |   9 |  0 |  0
 7287 |   23 | HOP      |  12 |  1 |  0
 7288 |   23 | HOP      |  10 |  0 |  1
 7287 |   23 | HOP      |  13 |  0 |  1
 7286 |   23 | HOP      |   8 |  0 |  0
 7288 |   23 | HOP      |  11 |  0 |  0
 7286 |   23 | HOP      |   9 |  0 |  0
 7287 |   23 | HOP      |  14 |  0 |  0
 7288 |   23 | HOP      |  12 |  0 |  0
 7286 |   23 | HOP      |  10 |  0 |  0
 7288 |   23 | HOP      |  13 |  0 |  0
 7288 |   23 | HOP      |  14 |  0 |  0
 7286 |   23 | HOP      |  11 |  0 |  0
 7286 |   23 | HOP      |  12 |  0 |  0
 7286 |   23 | HOP      |  13 |  0 |  0
 7286 |   23 | HOP      |  14 |  0 |  0
 7305 |   23 | HOP      |   0 |  0 |  0
 7305 |   23 | HOP      |   1 |  0 |  0
 7305 |   23 | HOP      |   2 |  0 |  0
 7305 |   23 | HOP      |   3 |  0 |  0
 7304 |   23 | HOP      |   0 |  1 |  0
 7304 |   23 | HOP      |   1 |  0 |  0
 7304 |   23 | HOP      |   2 |  1 |  0
 7304 |   23 | HOP      |   3 |  1 |  0
 7304 |   23 | HOP      |   4 |  0 |  0
 7304 |   23 | HOP      |   5 |  0 |  0
 7304 |   23 | HOP      |   6 |  1 |  0
 7304 |   23 | HOP      |   7 |  0 |  0
 7304 |   23 | HOP      |   8 |  0 |  0
 7304 |   23 | HOP      |   9 |  1 |  0
 7304 |   23 | HOP      |  10 |  0 |  0
 7304 |   23 | HOP      |  11 |  0 |  0
 7304 |   23 | HOP      |  12 |  0 |  0
 7304 |   23 | HOP      |  13 |  1 |  0
 7304 |   23 | HOP      |  14 |  3 |  0
 7323 |   23 | HOP      |   0 |  0 |  0
 7323 |   23 | HOP      |   1 |  2 |  0
 7323 |   23 | HOP      |   2 |  1 |  0
 7323 |   23 | HOP      |   3 |  0 |  0
 7325 |   23 | HOP      |   1 |  0 |  0
 7325 |   23 | HOP      |   2 |  0 |  0
 7341 |   23 | HOP      |   9 |  1 |  0
 7344 |   23 | HOP      |  11 |  1 |  0
 7314 |   23 | HOP      |   0 |  0 |  0
 7314 |   23 | HOP      |   1 |  1 |  0
 7314 |   23 | HOP      |   2 |  0 |  0
 7315 |   23 | HOP      |   0 |  3 |  1
 7314 |   23 | HOP      |   3 |  2 |  0
 7327 |   23 | HOP      |   0 |  0 |  2
 7327 |   23 | HOP      |   1 |  0 |  2
 7325 |   23 | HOP      |   0 |  1 |  0
 7341 |   23 | HOP      |   0 |  3 |  0
 7344 |   23 | HOP      |   0 |  1 |  0
 7341 |   23 | HOP      |   1 |  0 |  0
 7344 |   23 | HOP      |   1 |  1 |  0
 7341 |   23 | HOP      |   2 |  0 |  0
 7344 |   23 | HOP      |   2 |  0 |  0
 7341 |   23 | HOP      |   3 |  1 |  0
 7341 |   23 | HOP      |   4 |  0 |  0
 7344 |   23 | HOP      |   3 |  0 |  0
 7341 |   23 | HOP      |   5 |  1 |  1
 7344 |   23 | HOP      |   4 |  1 |  0
 7341 |   23 | HOP      |   6 |  4 |  0
 7344 |   23 | HOP      |   5 |  0 |  0
 7341 |   23 | HOP      |   7 |  1 |  0
 7344 |   23 | HOP      |   6 |  1 |  0
 7341 |   23 | HOP      |   8 |  4 |  0
 7344 |   23 | HOP      |   7 |  0 |  0
 7341 |   23 | HOP      |  10 |  3 |  0
 7341 |   23 | HOP      |  11 |  1 |  0
 7341 |   23 | HOP      |  12 |  4 |  0
 7344 |   23 | HOP      |   8 |  0 |  1
 7344 |   23 | HOP      |   9 |  0 |  0
 7344 |   23 | HOP      |  10 |  0 |  0
 7341 |   23 | HOP      |  13 |  0 |  0
 7344 |   23 | HOP      |  12 |  0 |  0
 7341 |   23 | HOP      |  14 |  1 |  0
 7344 |   23 | HOP      |  13 |  0 |  0
 7344 |   23 | HOP      |  14 |  1 |  0
 7352 |   23 | HOP      |   0 |  0 |  0
 7352 |   23 | HOP      |   1 |  0 |  0
 7352 |   23 | HOP      |   2 |  0 |  0
 7352 |   23 | HOP      |   3 |  1 |  0
 7352 |   23 | HOP      |   4 |  2 |  0
 7352 |   23 | HOP      |   5 |  2 |  0
 7352 |   23 | HOP      |   6 |  0 |  0
 7352 |   23 | HOP      |   7 |  3 |  0
 7352 |   23 | HOP      |   8 |  2 |  0
 7352 |   23 | HOP      |   9 |  1 |  0
 7352 |   23 | HOP      |  10 |  0 |  0
 7352 |   23 | HOP      |  11 |  0 |  0
 7352 |   23 | HOP      |  12 |  1 |  0
 7352 |   23 | HOP      |  13 |  0 |  0
 7352 |   23 | HOP      |  14 |  0 |  0
 7355 |   23 | HOP      |   0 |  0 |  0
 7355 |   23 | HOP      |   1 |  0 |  0
 7355 |   23 | HOP      |   2 |  0 |  0
 7355 |   23 | HOP      |   3 |  0 |  0
 7365 |   23 | HOP      |   5 |  1 |  0
 7390 |   23 | HOP      |   3 |  0 |  0
 7390 |   23 | HOP      |   4 |  0 |  0
 7399 |   23 | HOP      |   0 |  0 |  0
 7399 |   23 | HOP      |   1 |  0 |  0
 7399 |   23 | HOP      |   2 |  0 |  0
 7399 |   23 | HOP      |   3 |  0 |  0
 7399 |   23 | HOP      |   4 |  0 |  0
 7399 |   23 | HOP      |   5 |  0 |  0
 7399 |   23 | HOP      |   6 |  0 |  0
 7399 |   23 | HOP      |   7 |  0 |  0
 7399 |   23 | HOP      |   8 |  0 |  0
 7355 |   23 | HOP      |   4 |  0 |  0
 7355 |   23 | HOP      |   5 |  0 |  0
 7355 |   23 | HOP      |   6 |  1 |  0
 7355 |   23 | HOP      |   7 |  0 |  0
 7355 |   23 | HOP      |   8 |  0 |  0
 7365 |   23 | HOP      |   0 |  0 |  0
 7365 |   23 | HOP      |   1 |  0 |  0
 7355 |   23 | HOP      |   9 |  0 |  0
 7365 |   23 | HOP      |   2 |  0 |  0
 7365 |   23 | HOP      |   3 |  1 |  0
 7365 |   23 | HOP      |   4 |  0 |  0
 7365 |   23 | HOP      |   6 |  0 |  0
 7355 |   23 | HOP      |  10 |  0 |  0
 7365 |   23 | HOP      |   7 |  0 |  1
 7365 |   23 | HOP      |   8 |  1 |  0
 7365 |   23 | HOP      |   9 |  1 |  0
 7355 |   23 | HOP      |  11 |  0 |  0
 7365 |   23 | HOP      |  10 |  1 |  1
 7365 |   23 | HOP      |  11 |  0 |  0
 7365 |   23 | HOP      |  12 |  0 |  0
 7365 |   23 | HOP      |  13 |  0 |  0
 7365 |   23 | HOP      |  14 |  1 |  0
 7355 |   23 | HOP      |  12 |  0 |  0
 7355 |   23 | HOP      |  13 |  0 |  0
 7355 |   23 | HOP      |  14 |  0 |  0
 7367 |   23 | HOP      |   0 |  0 |  0
 7367 |   23 | HOP      |   1 |  0 |  0
 7367 |   23 | HOP      |   2 |  0 |  0
 7367 |   23 | HOP      |   3 |  0 |  0
 7367 |   23 | HOP      |   4 |  0 |  0
 7367 |   23 | HOP      |   5 |  0 |  0
 7367 |   23 | HOP      |   6 |  0 |  0
 7367 |   23 | HOP      |   7 |  0 |  0
 7367 |   23 | HOP      |   8 |  0 |  0
 7367 |   23 | HOP      |   9 |  0 |  0
 7367 |   23 | HOP      |  10 |  0 |  0
 7367 |   23 | HOP      |  11 |  0 |  0
 7367 |   23 | HOP      |  12 |  0 |  0
 7367 |   23 | HOP      |  13 |  0 |  0
 7367 |   23 | HOP      |  14 |  0 |  0
 7368 |   23 | HOP      |   0 |  0 |  0
 7384 |   23 | HOP      |   0 |  0 |  0
 7384 |   23 | HOP      |   1 |  0 |  0
 7382 |   23 | HOP      |   0 |  0 |  0
 7382 |   23 | HOP      |   1 |  0 |  0
 7382 |   23 | HOP      |   2 |  0 |  0
 7382 |   23 | HOP      |   3 |  0 |  0
 7382 |   23 | HOP      |   4 |  0 |  0
 7382 |   23 | HOP      |   5 |  1 |  0
 7382 |   23 | HOP      |   6 |  0 |  0
 7382 |   23 | HOP      |   7 |  0 |  0
 7376 |   23 | HOP      |   0 |  0 |  0
 7392 |   23 | HOP      |   0 |  0 |  0
 7390 |   23 | HOP      |   0 |  0 |  0
 7390 |   23 | HOP      |   1 |  0 |  0
 7390 |   23 | HOP      |   2 |  0 |  0
 7382 |   23 | HOP      |   8 |  0 |  0
 7382 |   23 | HOP      |   9 |  0 |  0
 7382 |   23 | HOP      |  10 |  1 |  0
 7382 |   23 | HOP      |  11 |  0 |  0
 7382 |   23 | HOP      |  12 |  0 |  0
 7382 |   23 | HOP      |  13 |  0 |  0
 7382 |   23 | HOP      |  14 |  0 |  0
 7399 |   23 | HOP      |   9 |  0 |  0
 7399 |   23 | HOP      |  10 |  0 |  0
 7399 |   23 | HOP      |  11 |  1 |  0
 7399 |   23 | HOP      |  12 |  0 |  0
 7399 |   23 | HOP      |  13 |  1 |  0
 7399 |   23 | HOP      |  14 |  0 |  0
 7403 |   23 | HOP      |   0 |  2 |  0
 7403 |   23 | HOP      |   1 |  0 |  0
 7403 |   23 | HOP      |   2 |  0 |  0
 7403 |   23 | HOP      |   3 |  0 |  0
 7403 |   23 | HOP      |   4 |  0 |  0
 7403 |   23 | HOP      |   5 |  0 |  0
 7404 |   23 | HOP      |   0 |  1 |  0
 7403 |   23 | HOP      |   6 |  0 |  0
 7403 |   23 | HOP      |   7 |  0 |  0
 7404 |   23 | HOP      |   1 |  1 |  0
 7403 |   23 | HOP      |   8 |  1 |  0
 7403 |   23 | HOP      |   9 |  0 |  0
 7404 |   23 | HOP      |   2 |  0 |  0
 7403 |   23 | HOP      |  10 |  1 |  0
 7403 |   23 | HOP      |  11 |  0 |  0
 7404 |   23 | HOP      |   3 |  1 |  0
 7403 |   23 | HOP      |  12 |  0 |  0
 7403 |   23 | HOP      |  13 |  0 |  0
 7403 |   23 | HOP      |  14 |  0 |  0
 7404 |   23 | HOP      |   4 |  1 |  0
 7404 |   23 | HOP      |   5 |  3 |  0
 7404 |   23 | HOP      |   6 |  3 |  0
 7404 |   23 | HOP      |   7 |  0 |  0
 7404 |   23 | HOP      |   8 |  2 |  0
 7404 |   23 | HOP      |   9 |  0 |  0
 7404 |   23 | HOP      |  10 |  1 |  0
 7404 |   23 | HOP      |  11 |  1 |  0
 7413 |   23 | HOP      |   0 |  2 |  0
 7413 |   23 | HOP      |   1 |  1 |  0
 7413 |   23 | HOP      |   2 |  0 |  0
 7413 |   23 | HOP      |   3 |  0 |  0
 7413 |   23 | HOP      |   4 |  0 |  0
 7413 |   23 | HOP      |   5 |  1 |  0
 7413 |   23 | HOP      |   6 |  0 |  0
 7413 |   23 | HOP      |   7 |  0 |  0
 7413 |   23 | HOP      |   8 |  1 |  0
 7413 |   23 | HOP      |   9 |  0 |  0
 7421 |   23 | HOP      |   0 |  0 |  0
 7413 |   23 | HOP      |  10 |  1 |  0
 7413 |   23 | HOP      |  11 |  1 |  0
 7421 |   23 | HOP      |   1 |  1 |  0
 7413 |   23 | HOP      |  12 |  0 |  0
 7421 |   23 | HOP      |   2 |  1 |  0
 7413 |   23 | HOP      |  13 |  0 |  0
 7421 |   23 | HOP      |   3 |  1 |  0
 7413 |   23 | HOP      |  14 |  1 |  0
 7421 |   23 | HOP      |   4 |  0 |  0
 7421 |   23 | HOP      |   5 |  1 |  0
 7430 |   23 | HOP      |   0 |  1 |  0
 7430 |   23 | HOP      |   1 |  0 |  0
 7430 |   23 | HOP      |   2 |  0 |  0
 7430 |   23 | HOP      |   3 |  0 |  0
 7430 |   23 | HOP      |   4 |  1 |  0
 7430 |   23 | HOP      |   5 |  0 |  0
 7430 |   23 | HOP      |   6 |  1 |  0
 7430 |   23 | HOP      |   7 |  1 |  0
 7430 |   23 | HOP      |   8 |  1 |  0
 7430 |   23 | HOP      |   9 |  2 |  0
 7430 |   23 | HOP      |  10 |  1 |  0
 7430 |   23 | HOP      |  11 |  0 |  0
 7430 |   23 | HOP      |  12 |  2 |  0
 7430 |   23 | HOP      |  13 |  8 |  0
 7430 |   23 | HOP      |  14 |  1 |  0
 7445 |   23 | HOP      |   0 |  2 |  0
 7445 |   23 | HOP      |   1 |  1 |  0
 7440 |   23 | HOP      |   0 |  0 |  0
 7445 |   23 | HOP      |   2 |  0 |  0
 7440 |   23 | HOP      |   1 |  1 |  0
 7440 |   23 | HOP      |   2 |  0 |  0
 7445 |   23 | HOP      |   3 |  1 |  0
 7440 |   23 | HOP      |   3 |  0 |  0
 7440 |   23 | HOP      |   4 |  1 |  0
 7445 |   23 | HOP      |   4 |  0 |  0
 7443 |   23 | HOP      |   0 |  0 |  1
 7440 |   23 | HOP      |   5 |  2 |  0
 7445 |   23 | HOP      |   5 |  0 |  0
 7440 |   23 | HOP      |   6 |  1 |  0
 7445 |   23 | HOP      |   6 |  1 |  0
 7444 |   23 | HOP      |   0 |  2 |  0
 7444 |   23 | HOP      |   1 |  3 |  0
 7444 |   23 | HOP      |   2 |  1 |  0
 7445 |   23 | HOP      |   7 |  1 |  0
 7440 |   23 | HOP      |   7 |  1 |  0
 7445 |   23 | HOP      |   8 |  1 |  0
 7440 |   23 | HOP      |   8 |  1 |  0
 7440 |   23 | HOP      |   9 |  2 |  0
 7445 |   23 | HOP      |   9 |  0 |  0
 7458 |   23 | HOP      |   0 |  0 |  0
 7458 |   23 | HOP      |   1 |  0 |  0
 7458 |   23 | HOP      |   2 |  0 |  0
 7458 |   23 | HOP      |   3 |  0 |  0
 7458 |   23 | HOP      |   4 |  0 |  0
 7458 |   23 | HOP      |   5 |  0 |  0
 7458 |   23 | HOP      |   6 |  0 |  1
 7458 |   23 | HOP      |   7 |  0 |  0
 7458 |   23 | HOP      |   8 |  0 |  0
 7458 |   23 | HOP      |   9 |  1 |  0
 7458 |   23 | HOP      |  10 |  0 |  0
 7458 |   23 | HOP      |  11 |  0 |  1
 7460 |   23 | HOP      |   0 |  2 |  0
 7458 |   23 | HOP      |  12 |  0 |  0
 7460 |   23 | HOP      |   1 |  7 |  0
 7458 |   23 | HOP      |  13 |  0 |  0
 7458 |   23 | HOP      |  14 |  0 |  0
 7464 |   23 | HOP      |   0 |  0 |  0
 7464 |   23 | HOP      |   1 |  0 |  0
 7464 |   23 | HOP      |   2 |  1 |  0
 7464 |   23 | HOP      |   3 |  1 |  0
 7464 |   23 | HOP      |   4 |  1 |  0
 7464 |   23 | HOP      |   5 |  0 |  0
 7464 |   23 | HOP      |   6 |  0 |  0
 7464 |   23 | HOP      |   7 |  1 |  0
 7464 |   23 | HOP      |   8 |  2 |  0
 7464 |   23 | HOP      |   9 |  1 |  1
 7464 |   23 | HOP      |  10 |  1 |  1
 7490 |   23 | HOP      |   5 |  0 |  0
 7490 |   23 | HOP      |   6 |  0 |  0
 7490 |   23 | HOP      |   7 |  0 |  0
 7490 |   23 | HOP      |   8 |  0 |  0
 7490 |   23 | HOP      |   9 |  0 |  0
 7490 |   23 | HOP      |  10 |  0 |  0
 7490 |   23 | HOP      |  11 |  0 |  0
 7490 |   23 | HOP      |  12 |  0 |  0
 7490 |   23 | HOP      |  13 |  0 |  0
 7490 |   23 | HOP      |  14 |  1 |  0
 7497 |   23 | HOP      |   0 |  2 |  0
 7497 |   23 | HOP      |   1 |  0 |  0
 7497 |   23 | HOP      |   2 |  0 |  0
 7497 |   23 | HOP      |   3 |  0 |  0
 7497 |   23 | HOP      |   4 |  1 |  0
 7497 |   23 | HOP      |   5 |  1 |  0
 7492 |   23 | HOP      |   4 |  0 |  0
 7464 |   23 | HOP      |  11 |  2 |  0
 7464 |   23 | HOP      |  12 |  1 |  0
 7473 |   23 | HOP      |   0 |  0 |  0
 7464 |   23 | HOP      |  13 |  0 |  0
 7464 |   23 | HOP      |  14 |  0 |  0
 7473 |   23 | HOP      |   1 |  0 |  0
 7473 |   23 | HOP      |   2 |  0 |  0
 7473 |   23 | HOP      |   3 |  0 |  0
 7474 |   23 | HOP      |   0 |  1 |  2
 7474 |   23 | HOP      |   1 |  0 |  3
 7474 |   23 | HOP      |   2 |  0 |  1
 7474 |   23 | HOP      |   3 |  0 |  0
 7474 |   23 | HOP      |   4 |  1 |  1
 7474 |   23 | HOP      |   5 |  1 |  1
 7474 |   23 | HOP      |   6 |  1 |  1
 7474 |   23 | HOP      |   7 |  2 |  1
 7474 |   23 | HOP      |   8 |  0 |  2
 7474 |   23 | HOP      |   9 |  2 |  1
 7474 |   23 | HOP      |  10 |  0 |  0
 7474 |   23 | HOP      |  11 |  1 |  3
 7474 |   23 | HOP      |  12 |  0 |  1
 7474 |   23 | HOP      |  13 |  1 |  2
 7474 |   23 | HOP      |  14 |  0 |  2
 7490 |   23 | HOP      |   0 |  0 |  0
 7490 |   23 | HOP      |   1 |  0 |  0
 7490 |   23 | HOP      |   2 |  0 |  0
 7490 |   23 | HOP      |   3 |  0 |  0
 7490 |   23 | HOP      |   4 |  0 |  0
 7492 |   23 | HOP      |   0 |  0 |  0
 7492 |   23 | HOP      |   1 |  0 |  0
 7492 |   23 | HOP      |   2 |  0 |  0
 7504 |   23 | HOP      |   0 |  2 |  0
 7504 |   23 | HOP      |   1 |  1 |  0
 7504 |   23 | HOP      |   2 |  0 |  0
 7504 |   23 | HOP      |   3 |  2 |  0
 7504 |   23 | HOP      |   4 |  2 |  0
 7510 |   23 | HOP      |   0 |  4 |  1
 7510 |   23 | HOP      |   1 |  3 |  0
 7510 |   23 | HOP      |   2 |  1 |  0
 7492 |   23 | HOP      |   3 |  0 |  0
 7510 |   23 | HOP      |   3 |  3 |  0
 7510 |   23 | HOP      |   4 |  3 |  0
 7514 |   23 | HOP      |   0 |  0 |  0
 7514 |   23 | HOP      |   1 |  0 |  0
 7514 |   23 | HOP      |   2 |  0 |  0
 7514 |   23 | HOP      |   3 |  0 |  0
 7514 |   23 | HOP      |   4 |  0 |  0
 7520 |   23 | HOP      |   0 |  0 |  0
 7520 |   23 | HOP      |   1 |  0 |  0
 7520 |   23 | HOP      |   2 |  1 |  1
 7492 |   23 | HOP      |   5 |  0 |  0
 7492 |   23 | HOP      |   6 |  0 |  0
 7492 |   23 | HOP      |   7 |  0 |  0
 7492 |   23 | HOP      |   8 |  0 |  0
 7492 |   23 | HOP      |   9 |  0 |  0
 7492 |   23 | HOP      |  10 |  0 |  0
 7492 |   23 | HOP      |  11 |  0 |  0
 7492 |   23 | HOP      |  12 |  0 |  0
 7492 |   23 | HOP      |  13 |  0 |  0
 7520 |   23 | HOP      |   3 |  2 |  0
 7520 |   23 | HOP      |   4 |  1 |  0
 7520 |   23 | HOP      |   5 |  1 |  0
 7520 |   23 | HOP      |   6 |  1 |  0
 7520 |   23 | HOP      |   7 |  0 |  0
 7533 |   23 | HOP      |   0 |  0 |  0
 7533 |   23 | HOP      |   1 |  0 |  0
 7533 |   23 | HOP      |   2 |  0 |  0
 7533 |   23 | HOP      |   3 |  0 |  0
 7533 |   23 | HOP      |   4 |  0 |  0
 7533 |   23 | HOP      |   5 |  0 |  0
 7533 |   23 | HOP      |   6 |  0 |  0
 7533 |   23 | HOP      |   7 |  0 |  0
 7533 |   23 | HOP      |   8 |  1 |  0
 7533 |   23 | HOP      |   9 |  1 |  0
 7533 |   23 | HOP      |  10 |  0 |  0
 7533 |   23 | HOP      |  11 |  0 |  0
 7533 |   23 | HOP      |  12 |  0 |  0
 7533 |   23 | HOP      |  13 |  0 |  0
 7533 |   23 | HOP      |  14 |  0 |  0
 7546 |   23 | HOP      |   0 |  4 |  0
 7546 |   23 | HOP      |   1 |  1 |  0
 7546 |   23 | HOP      |   2 |  0 |  0
 7546 |   23 | HOP      |   3 |  0 |  0
 7546 |   23 | HOP      |   4 |  1 |  0
 7546 |   23 | HOP      |   5 |  0 |  0
 7546 |   23 | HOP      |   6 |  0 |  0
 7546 |   23 | HOP      |   7 |  1 |  0
